"","ARmaior","Armenor","NomeMunic","Total","ano"
"2609","PARAÍBA",2503605,"Caiçara - PB",7067.08611,2020
"2610","PARAÍBA",2503704,"Cajazeiras - PB",61338.82543,2020
"2611","PARAÍBA",2503753,"Cajazeirinhas - PB",3178.156317,2020
"2612","PARAÍBA",2503803,"Caldas Brandão - PB",5885.446338,2020
"2613","PARAÍBA",2503902,"Camalaú - PB",5873.0622,2020
"2614","PARAÍBA",2504009,"Campina Grande - PB",405103.0405,2020
"2615","PARAÍBA",2504033,"Capim - PB",6863.689539,2020
"2616","PARAÍBA",2504074,"Caraúbas - PB",4067.738347,2020
"2617","PARAÍBA",2504108,"Carrapateira - PB",2544.868119,2020
"2618","PARAÍBA",2504157,"Casserengue - PB",7353.3906,2020
"2619","PARAÍBA",2504207,"Catingueira - PB",4864.86674,2020
"2620","PARAÍBA",2504306,"Catolé do Rocha - PB",30078.29835,2020
"2621","PARAÍBA",2504355,"Caturité - PB",4807.335116,2020
"2622","PARAÍBA",2504405,"Conceição - PB",18480.45,2020
"2623","PARAÍBA",2504504,"Condado - PB",6424.8287,2020
"2624","PARAÍBA",2504603,"Conde - PB",26839.17136,2020
"2625","PARAÍBA",2504702,"Congo - PB",4613.94886,2020
"2626","PARAÍBA",2504801,"Coremas - PB",15026.50535,2020
"2627","PARAÍBA",2504850,"Coxixola - PB",1848.107923,2020
"2628","PARAÍBA",2504900,"Cruz do Espírito Santo - PB",18151.62578,2020
"2629","PARAÍBA",2505006,"Cubati - PB",7356.18548,2020
"2630","PARAÍBA",2505105,"Cuité - PB",19712.4209,2020
"2631","PARAÍBA",2505204,"Cuitegi - PB",6720.20296,2020
"2632","PARAÍBA",2505238,"Cuité de Mamanguape - PB",6290.36344,2020
"2633","PARAÍBA",2505279,"Curral de Cima - PB",5222.562244,2020
"2634","PARAÍBA",2505303,"Curral Velho - PB",2563.241443,2020
"2635","PARAÍBA",2505352,"Damião - PB",5885.67754,2020
"2636","PARAÍBA",2505402,"Desterro - PB",8107.66647,2020
"2637","PARAÍBA",2505501,"Vista Serrana - PB",3787.38258,2020
"2638","PARAÍBA",2505600,"Diamante - PB",6418.42074,2020
"2639","PARAÍBA",2505709,"Dona Inês - PB",10641.63075,2020
"2640","PARAÍBA",2505808,"Duas Estradas - PB",3523.29313,2020
"2641","PARAÍBA",2505907,"Emas - PB",3568.845697,2020
"2642","PARAÍBA",2506004,"Esperança - PB",33593.87665,2020
"2643","PARAÍBA",2506103,"Fagundes - PB",10996.57625,2020
"2644","PARAÍBA",2506202,"Frei Martinho - PB",2872.0456,2020
"2645","PARAÍBA",2506251,"Gado Bravo - PB",8249.33181,2020
"2646","PARAÍBA",2506301,"Guarabira - PB",58370.37362,2020
"2647","PARAÍBA",2506400,"Gurinhém - PB",14222.55815,2020
"2648","PARAÍBA",2506509,"Gurjão - PB",3340.376071,2020
"2649","PARAÍBA",2506608,"Ibiara - PB",5669.13734,2020
"2650","PARAÍBA",2506707,"Imaculada - PB",11336.91685,2020
"2651","PARAÍBA",2506806,"Ingá - PB",18400.4396,2020
"2652","PARAÍBA",2506905,"Itabaiana - PB",23606.63111,2020
"2653","PARAÍBA",2507002,"Itaporanga - PB",25111.7674,2020
"2654","PARAÍBA",2507101,"Itapororoca - PB",19136.90904,2020
"2655","PARAÍBA",2507200,"Itatuba - PB",10867.40109,2020
"2656","PARAÍBA",2507309,"Jacaraú - PB",13637.45208,2020
"2657","PARAÍBA",2507408,"Jericó - PB",7474.10775,2020
"2658","PARAÍBA",2507507,"João Pessoa - PB",847296.4659,2020
"2659","PARAÍBA",2507606,"Juarez Távora - PB",7695.53807,2020
"2660","PARAÍBA",2507705,"Juazeirinho - PB",18610.55548,2020
"2661","PARAÍBA",2507804,"Junco do Seridó - PB",7230.6584,2020
"2662","PARAÍBA",2507903,"Juripiranga - PB",10794.11892,2020
"2663","PARAÍBA",2508000,"Juru - PB",9545.53146,2020
"2664","PARAÍBA",2508109,"Lagoa - PB",4501.09573,2020
"2665","PARAÍBA",2508208,"Lagoa de Dentro - PB",7492.59885,2020
"2666","PARAÍBA",2508307,"Lagoa Seca - PB",27272.66548,2020
"2667","PARAÍBA",2508406,"Lastro - PB",2787.329114,2020
"2668","PARAÍBA",2508505,"Livramento - PB",6975.8524,2020
"2669","PARAÍBA",2508554,"Logradouro - PB",4367.063269,2020
"2670","PARAÍBA",2508604,"Lucena - PB",13491.40396,2020
"2671","PARAÍBA",2508703,"Mãe d'Água - PB",4321.233653,2020
"2672","PARAÍBA",2508802,"Malta - PB",5525.69721,2020
"2673","PARAÍBA",2508901,"Mamanguape - PB",45667.19713,2020
"2674","PARAÍBA",2509008,"Manaíra - PB",11034.74612,2020
"2675","PARAÍBA",2509057,"Marcação - PB",9076.355402,2020
"2676","PARAÍBA",2509107,"Mari - PB",21404.69436,2020
"2677","PARAÍBA",2509156,"Marizópolis - PB",6565.99922,2020
"2678","PARAÍBA",2509206,"Massaranduba - PB",13588.29129,2020
"2679","PARAÍBA",2509305,"Mataraca - PB",9458.746776,2020
"2680","PARAÍBA",2509339,"Matinhas - PB",4554.877651,2020
"2681","PARAÍBA",2509370,"Mato Grosso - PB",2844.593224,2020
"2682","PARAÍBA",2509396,"Maturéia - PB",6596.071869,2020
"2683","PARAÍBA",2509404,"Mogeiro - PB",11948.46979,2020
"2684","PARAÍBA",2509503,"Montadas - PB",5678.667854,2020
"2685","PARAÍBA",2509602,"Monte Horebe - PB",4862.526997,2020
"2686","PARAÍBA",2509701,"Monteiro - PB",33268.60913,2020
"2687","PARAÍBA",2509800,"Mulungu - PB",9670.02014,2020
"2688","PARAÍBA",2509909,"Natuba - PB",10602.88439,2020
"2689","PARAÍBA",2510006,"Nazarezinho - PB",7181.37945,2020
"2690","PARAÍBA",2510105,"Nova Floresta - PB",11212.75284,2020
"2691","PARAÍBA",2510204,"Nova Olinda - PB",5811.010886,2020
"2692","PARAÍBA",2510303,"Nova Palmeira - PB",4797.270874,2020
"2693","PARAÍBA",2510402,"Olho d'Água - PB",6417.53089,2020
"2694","PARAÍBA",2510501,"Olivedos - PB",3848.660795,2020
"2695","PARAÍBA",2510600,"Ouro Velho - PB",2933.389851,2020
"2696","PARAÍBA",2510659,"Parari - PB",1202.327963,2020
"2697","PARAÍBA",2510709,"Passagem - PB",2436.172274,2020
"2698","PARAÍBA",2510808,"Patos - PB",107402.8232,2020
"2699","PARAÍBA",2510907,"Paulista - PB",12050.75316,2020
"2700","PARAÍBA",2511004,"Pedra Branca - PB",3710.136127,2020
"2701","PARAÍBA",2511103,"Pedra Lavrada - PB",8077.56984,2020
"2702","PARAÍBA",2511202,"Pedras de Fogo - PB",27996.9035,2020
"2703","PARAÍBA",2511301,"Piancó - PB",15704.70172,2020
"2704","PARAÍBA",2511400,"Picuí - PB",18103.46863,2020
"2705","PARAÍBA",2511509,"Pilar - PB",11975.96417,2020
"2706","PARAÍBA",2511608,"Pilões - PB",6714.52312,2020
"2707","PARAÍBA",2511707,"Pilõezinhos - PB",5044.39235,2020
"2708","PARAÍBA",2511806,"Pirpirituba - PB",10556.62344,2020
"2709","PARAÍBA",2511905,"Pitimbu - PB",20059.14837,2020
"2710","PARAÍBA",2512002,"Pocinhos - PB",18880.59138,2020
"2711","PARAÍBA",2512036,"Poço Dantas - PB",3831.225473,2020
"2712","PARAÍBA",2512077,"Poço de José de Moura - PB",4127.514163,2020
"2713","PARAÍBA",2512101,"Pombal - PB",31505.12085,2020
"2714","PARAÍBA",2512200,"Prata - PB",4135.50612,2020
"2715","PARAÍBA",2512309,"Princesa Isabel - PB",24091.00282,2020
"2716","PARAÍBA",2512408,"Puxinanã - PB",13835.84523,2020
"2717","PARAÍBA",2512507,"Queimadas - PB",45283.58724,2020
"2718","PARAÍBA",2512606,"Quixabá - PB",1954.365085,2020
"2719","PARAÍBA",2512705,"Remígio - PB",19781.1586,2020
"2720","PARAÍBA",2512721,"Pedro Régis - PB",6351.02927,2020
"2721","PARAÍBA",2512747,"Riachão - PB",3636.233087,2020
"2722","PARAÍBA",2512754,"Riachão do Bacamarte - PB",4416.022591,2020
"2723","PARAÍBA",2512762,"Riachão do Poço - PB",4441.599968,2020
"2724","PARAÍBA",2512788,"Riacho de Santo Antônio - PB",1989.404521,2020
"2725","PARAÍBA",2512804,"Riacho dos Cavalos - PB",8533.20809,2020
"2726","PARAÍBA",2512903,"Rio Tinto - PB",23459.82943,2020
"2727","PARAÍBA",2513000,"Salgadinho - PB",4011.980825,2020
"2728","PARAÍBA",2513109,"Salgado de São Félix - PB",11652.27686,2020
"2729","PARAÍBA",2513158,"Santa Cecília - PB",6456.46202,2020
"2730","PARAÍBA",2513208,"Santa Cruz - PB",6270.84602,2020
"2731","PARAÍBA",2513307,"Santa Helena - PB",4839.99401,2020
"2732","PARAÍBA",2513356,"Santa Inês - PB",3645.204267,2020
"2733","PARAÍBA",2513406,"Santa Luzia - PB",14993.00326,2020
"2734","PARAÍBA",2513505,"Santana de Mangueira - PB",5144.551848,2020
"2735","PARAÍBA",2513604,"Santana dos Garrotes - PB",6794.2856,2020
"2736","PARAÍBA",2513653,"Joca Claudino - PB",2612.51548,2020
"2737","PARAÍBA",2513703,"Santa Rita - PB",121650.3469,2020
"2738","PARAÍBA",2513802,"Santa Teresinha - PB",4396.05296,2020
"2739","PARAÍBA",2513851,"Santo André - PB",2530.329456,2020
"2740","PARAÍBA",2513901,"São Bento - PB",35230.55446,2020
"2741","PARAÍBA",2513927,"São Bentinho - PB",4468.98903,2020
"2742","PARAÍBA",2513943,"São Domingos do Cariri - PB",2507.792907,2020
"2743","PARAÍBA",2513968,"São Domingos - PB",2937.828508,2020
"2744","PARAÍBA",2513984,"São Francisco - PB",3214.23225,2020
"2745","PARAÍBA",2514008,"São João do Cariri - PB",4090.21842,2020
"2746","PARAÍBA",2514107,"São João do Tigre - PB",4321.231191,2020
"2747","PARAÍBA",2514206,"São José da Lagoa Tapada - PB",7703.37548,2020
"2748","PARAÍBA",2514305,"São José de Caiana - PB",6334.130367,2020
"2749","PARAÍBA",2514404,"São José de Espinharas - PB",4618.974363,2020
"2750","PARAÍBA",2514453,"São José dos Ramos - PB",5943.0496,2020
"2751","PARAÍBA",2514503,"São José de Piranhas - PB",19956.01248,2020
"2752","PARAÍBA",2514552,"São José de Princesa - PB",3887.598808,2020
"2753","PARAÍBA",2514602,"São José do Bonfim - PB",3532.47605,2020
"2754","PARAÍBA",2514651,"São José do Brejo do Cruz - PB",1809.914136,2020
"2755","PARAÍBA",2514701,"São José do Sabugi - PB",4079.325495,2020
"2756","PARAÍBA",2514800,"São José dos Cordeiros - PB",3830.73878,2020
"2757","PARAÍBA",2514909,"São Mamede - PB",7419.74016,2020
"2758","PARAÍBA",2515005,"São Miguel de Taipu - PB",7354.16173,2020
"2759","PARAÍBA",2515104,"São Sebastião de Lagoa de Roça - PB",11683.61234,2020
"2760","PARAÍBA",2515203,"São Sebastião do Umbuzeiro - PB",3497.933991,2020
"2761","PARAÍBA",2515302,"Sapé - PB",51671.60214,2020
"2762","PARAÍBA",2515401,"São Vicente do Seridó - PB",11237.9306,2020
"2763","PARAÍBA",2515500,"Serra Branca - PB",13186.80287,2020
"2764","PARAÍBA",2515609,"Serra da Raiz - PB",3096.709676,2020
"2765","PARAÍBA",2515708,"Serra Grande - PB",3068.096646,2020
"2766","PARAÍBA",2515807,"Serra Redonda - PB",6789.10036,2020
"2767","PARAÍBA",2515906,"Serraria - PB",5928.79194,2020
"2768","PARAÍBA",2515930,"Sertãozinho - PB",4896.37641,2020
"2769","PARAÍBA",2515971,"Sobrado - PB",7798.90146,2020
"2770","PARAÍBA",2516003,"Solânea - PB",23299.57207,2020
"2771","PARAÍBA",2516102,"Soledade - PB",15023.86214,2020
"2772","PARAÍBA",2516151,"Sossêgo - PB",3610.661888,2020
"2773","PARAÍBA",2516201,"Sousa - PB",67065.0534,2020
"2774","PARAÍBA",2516300,"Sumé - PB",16505.58396,2020
"2775","PARAÍBA",2516409,"Tacima - PB",10996.15476,2020
"2776","PARAÍBA",2516508,"Taperoá - PB",16045.9458,2020
"2777","PARAÍBA",2516607,"Tavares - PB",14296.63346,2020
"2778","PARAÍBA",2516706,"Teixeira - PB",16150.44773,2020
"2779","PARAÍBA",2516755,"Tenório - PB",3047.640658,2020
"2780","PARAÍBA",2516805,"Triunfo - PB",9230.72294,2020
"2781","PARAÍBA",2516904,"Uiraúna - PB",15132.06436,2020
"2782","PARAÍBA",2517001,"Umbuzeiro - PB",9260.47635,2020
"2783","PARAÍBA",2517100,"Várzea - PB",2672.2338,2020
"2784","PARAÍBA",2517209,"Vieirópolis - PB",5099.97473,2020
"2785","PARAÍBA",2517407,"Zabelê - PB",2232.080034,2020
"2786","PARANÁ",4100103,"Abatiá - PR",7480.27755,2020
"2787","PARANÁ",4100202,"Adrianópolis - PR",5998.47646,2020
"2788","PARANÁ",4100301,"Agudos do Sul - PR",9236.89078,2020
"2789","PARANÁ",4100400,"Almirante Tamandaré - PR",121112.91637,2020
"2790","PARANÁ",4100459,"Altamira do Paraná - PR",3267.50016,2020
"2791","PARANÁ",4100509,"Altônia - PR",22011.64828,2020
"2792","PARANÁ",4100608,"Alto Paraná - PR",14606.71578,2020
"2793","PARANÁ",4100707,"Alto Piquiri - PR",9872.61094,2020
"2794","PARANÁ",4100806,"Alvorada do Sul - PR",11235.70546,2020
"2795","PARANÁ",4100905,"Amaporã - PR",6305.28858,2020
"2796","PARANÁ",4101002,"Ampére - PR",19032.61182,2020
"2797","PARANÁ",4101051,"Anahy - PR",2845.180166,2020
"2798","PARANÁ",4101101,"Andirá - PR",19883.72695,2020
"2799","PARANÁ",4101150,"Ângulo - PR",2948.979134,2020
"2800","PARANÁ",4101200,"Antonina - PR",18685.54615,2020
"2801","PARANÁ",4101309,"Antônio Olinto - PR",7297.88482,2020
"2802","PARANÁ",4101408,"Apucarana - PR",135588.5052,2020
"2803","PARANÁ",4101507,"Arapongas - PR",126753.7332,2020
"2804","PARANÁ",4101606,"Arapoti - PR",28063.00834,2020
"2805","PARANÁ",4101655,"Arapuã - PR",3238.68971,2020
"2806","PARANÁ",4101705,"Araruna - PR",13781.73828,2020
"2807","PARANÁ",4101804,"Araucária - PR",150442.42124,2020
"2808","PARANÁ",4101853,"Ariranha do Ivaí - PR",2293.586678,2020
"2809","PARANÁ",4101903,"Assaí - PR",15334.36909,2020
"2810","PARANÁ",4102000,"Assis Chateaubriand - PR",32508.5587,2020
"2811","PARANÁ",4102109,"Astorga - PR",25816.52269,2020
"2812","PARANÁ",4102208,"Atalaia - PR",3819.565913,2020
"2813","PARANÁ",4102307,"Balsa Nova - PR",12713.68871,2020
"2814","PARANÁ",4102406,"Bandeirantes - PR",31137.16051,2020
"2815","PARANÁ",4102505,"Barbosa Ferraz - PR",11573.73641,2020
"2816","PARANÁ",4102604,"Barracão - PR",10153.14406,2020
"2817","PARANÁ",4102703,"Barra do Jacaré - PR",2705.547153,2020
"2818","PARANÁ",4102752,"Bela Vista da Caroba - PR",3606.312692,2020
"2819","PARANÁ",4102802,"Bela Vista do Paraíso - PR",15141.02882,2020
"2820","PARANÁ",4102901,"Bituruna - PR",16329.15463,2020
"2821","PARANÁ",4103008,"Boa Esperança - PR",4233.4492,2020
"2822","PARANÁ",4103024,"Boa Esperança do Iguaçu - PR",2641.935769,2020
"2823","PARANÁ",4103040,"Boa Ventura de São Roque - PR",6575.773428,2020
"2824","PARANÁ",4103057,"Boa Vista da Aparecida - PR",7528.1818,2020
"2825","PARANÁ",4103107,"Bocaiúva do Sul - PR",13234.80915,2020
"2826","PARANÁ",4103156,"Bom Jesus do Sul - PR",3549.34879,2020
"2827","PARANÁ",4103206,"Bom Sucesso - PR",6993.07173,2020
"2828","PARANÁ",4103222,"Bom Sucesso do Sul - PR",3258.43063,2020
"2829","PARANÁ",4103305,"Borrazópolis - PR",6894.61965,2020
"2830","PARANÁ",4103354,"Braganey - PR",5486.61061,2020
"2831","PARANÁ",4103370,"Brasilândia do Sul - PR",2905.153539,2020
"2832","PARANÁ",4103404,"Cafeara - PR",2847.66045,2020
"2833","PARANÁ",4103453,"Cafelândia - PR",18609.40997,2020
"2834","PARANÁ",4103479,"Cafezal do Sul - PR",4108.49421,2020
"2835","PARANÁ",4103503,"Califórnia - PR",8505.81992,2020
"2836","PARANÁ",4103602,"Cambará - PR",25050.41658,2020
"2837","PARANÁ",4103701,"Cambé - PR",105480.2038,2020
"2838","PARANÁ",4103800,"Cambira - PR",7716.72317,2020
"2839","PARANÁ",4103909,"Campina da Lagoa - PR",14210.40028,2020
"2840","PARANÁ",4103958,"Campina do Simão - PR",3994.840949,2020
"2841","PARANÁ",4104006,"Campina Grande do Sul - PR",43922.87722,2020
"2842","PARANÁ",4104055,"Campo Bonito - PR",4040.520938,2020
"2843","PARANÁ",4104105,"Campo do Tenente - PR",8058.781063,2020
"2844","PARANÁ",4104204,"Campo Largo - PR",135691.7648,2020
"2845","PARANÁ",4104253,"Campo Magro - PR",30016.77053,2020
"2846","PARANÁ",4104303,"Campo Mourão - PR",94168.3111,2020
"2847","PARANÁ",4104402,"Cândido de Abreu - PR",15259.55412,2020
"2848","PARANÁ",4104428,"Candói - PR",15861.85282,2020
"2849","PARANÁ",4104451,"Cantagalo - PR",13222.48409,2020
"2850","PARANÁ",4104501,"Capanema - PR",18747.36822,2020
"2851","PARANÁ",4104600,"Capitão Leônidas Marques - PR",15580.4276,2020
"2852","PARANÁ",4104659,"Carambeí - PR",24644.91263,2020
"2853","PARANÁ",4104709,"Carlópolis - PR",14156.08685,2020
"2854","PARANÁ",4104808,"Cascavel - PR",333865.2288,2020
"2855","PARANÁ",4104907,"Castro - PR",71411.36477,2020
"2856","PARANÁ",4105003,"Catanduvas - PR",10228.89414,2020
"2857","PARANÁ",4105102,"Centenário do Sul - PR",10796.31521,2020
"2858","PARANÁ",4105201,"Cerro Azul - PR",17589.54803,2020
"2859","PARANÁ",4105300,"Céu Azul - PR",11592.96262,2020
"2860","PARANÁ",4105409,"Chopinzinho - PR",19008.11809,2020
"2861","PARANÁ",4105508,"Cianorte - PR",85585.0123,2020
"2862","PARANÁ",4105607,"Cidade Gaúcha - PR",12583.2881,2020
"2863","PARANÁ",4105706,"Clevelândia - PR",16411.45621,2020
"2864","PARANÁ",4105805,"Colombo - PR",247055.0596,2020
"2865","PARANÁ",4105904,"Colorado - PR",23419.17759,2020
"2866","PARANÁ",4106001,"Congonhinhas - PR",8621.64648,2020
"2867","PARANÁ",4106100,"Conselheiro Mairinck - PR",3807.250594,2020
"2868","PARANÁ",4106209,"Contenda - PR",18655.18028,2020
"2869","PARANÁ",4106308,"Corbélia - PR",16901.21413,2020
"2870","PARANÁ",4106407,"Cornélio Procópio - PR",46937.8669,2020
"2871","PARANÁ",4106456,"Coronel Domingos Soares - PR",7747.686096,2020
"2872","PARANÁ",4106506,"Coronel Vivida - PR",20597.54985,2020
"2873","PARANÁ",4106555,"Corumbataí do Sul - PR",3533.303718,2020
"2874","PARANÁ",4106571,"Cruzeiro do Iguaçu - PR",4264.294378,2020
"2875","PARANÁ",4106605,"Cruzeiro do Oeste - PR",20694.37614,2020
"2876","PARANÁ",4106704,"Cruzeiro do Sul - PR",4555.59728,2020
"2877","PARANÁ",4106803,"Cruz Machado - PR",18366.66649,2020
"2878","PARANÁ",4106852,"Cruzmaltina - PR",3056.399141,2020
"2879","PARANÁ",4106902,"Curitiba - PR",1927079.281,2020
"2880","PARANÁ",4107009,"Curiúva - PR",15072.67941,2020
"2881","PARANÁ",4107108,"Diamante do Norte - PR",5174.158615,2020
"2882","PARANÁ",4107124,"Diamante do Sul - PR",3477.595555,2020
"2883","PARANÁ",4107157,"Diamante D'Oeste - PR",5297.21635,2020
"2884","PARANÁ",4107207,"Dois Vizinhos - PR",40725.82136,2020
"2885","PARANÁ",4107256,"Douradina - PR",8648.0673,2020
"2886","PARANÁ",4107306,"Doutor Camargo - PR",5778.11318,2020
"2887","PARANÁ",4107405,"Enéas Marques - PR",5919.03033,2020
"2888","PARANÁ",4107504,"Engenheiro Beltrão - PR",13774.8915,2020
"2889","PARANÁ",4107520,"Esperança Nova - PR",1826.217967,2020
"2890","PARANÁ",4107538,"Entre Rios do Oeste - PR",4379.119407,2020
"2891","PARANÁ",4107546,"Espigão Alto do Iguaçu - PR",4336.482546,2020
"2892","PARANÁ",4107553,"Farol - PR",3283.704721,2020
"2893","PARANÁ",4107603,"Faxinal - PR",17114.42495,2020
"2894","PARANÁ",4107652,"Fazenda Rio Grande - PR",105865.46531,2020
"2895","PARANÁ",4107702,"Fênix - PR",4639.88686,2020
"2896","PARANÁ",4107736,"Fernandes Pinheiro - PR",5818.78261,2020
"2897","PARANÁ",4107751,"Figueira - PR",7831.52338,2020
"2898","PARANÁ",4107801,"Floraí - PR",4890.8242,2020
"2899","PARANÁ",4107850,"Flor da Serra do Sul - PR",4498.71496,2020
"2900","PARANÁ",4107900,"Floresta - PR",6672.5639,2020
"2901","PARANÁ",4108007,"Florestópolis - PR",10722.29329,2020
"2902","PARANÁ",4108106,"Flórida - PR",2663.484259,2020
"2903","PARANÁ",4108205,"Formosa do Oeste - PR",6713.38091,2020
"2904","PARANÁ",4108304,"Foz do Iguaçu - PR",252873.9216,2020
"2905","PARANÁ",4108320,"Francisco Alves - PR",6099.51798,2020
"2906","PARANÁ",4108403,"Francisco Beltrão - PR",93034.1839,2020
"2907","PARANÁ",4108452,"Foz do Jordão - PR",4977.410765,2020
"2908","PARANÁ",4108502,"General Carneiro - PR",13612.89256,2020
"2909","PARANÁ",4108551,"Godoy Moreira - PR",3039.729058,2020
"2910","PARANÁ",4108601,"Goioerê - PR",28322.63163,2020
"2911","PARANÁ",4108650,"Goioxim - PR",7183.63503,2020
"2912","PARANÁ",4108700,"Grandes Rios - PR",5981.1309,2020
"2913","PARANÁ",4108809,"Guaíra - PR",33223.09421,2020
"2914","PARANÁ",4108908,"Guairaçá - PR",6598.913737,2020
"2915","PARANÁ",4108957,"Guamiranga - PR",8780.95223,2020
"2916","PARANÁ",4109005,"Guapirama - PR",3925.83784,2020
"2917","PARANÁ",4109104,"Guaporema - PR",2247.039224,2020
"2918","PARANÁ",4109203,"Guaraci - PR",5542.20715,2020
"2919","PARANÁ",4109302,"Guaraniaçu - PR",12768.3232,2020
"2920","PARANÁ",4109401,"Guarapuava - PR",179830.2284,2020
"2921","PARANÁ",4109500,"Guaraqueçaba - PR",7760.43592,2020
"2922","PARANÁ",4109609,"Guaratuba - PR",36819.22214,2020
"2923","PARANÁ",4109658,"Honório Serpa - PR",5469.689021,2020
"2924","PARANÁ",4109708,"Ibaiti - PR",31382.50235,2020
"2925","PARANÁ",4109757,"Ibema - PR",6217.050891,2020
"2926","PARANÁ",4109807,"Ibiporã - PR",54783.66031,2020
"2927","PARANÁ",4109906,"Icaraíma - PR",8076.84765,2020
"2928","PARANÁ",4110003,"Iguaraçu - PR",4346.520067,2020
"2929","PARANÁ",4110052,"Iguatu - PR",2267.57986,2020
"2930","PARANÁ",4110078,"Imbaú - PR",13423.23006,2020
"2931","PARANÁ",4110102,"Imbituva - PR",32902.5798,2020
"2932","PARANÁ",4110201,"Inácio Martins - PR",11235.188505,2020
"2933","PARANÁ",4110300,"Inajá - PR",3077.355645,2020
"2934","PARANÁ",4110409,"Indianópolis - PR",4386.84927,2020
"2935","PARANÁ",4110508,"Ipiranga - PR",15371.65416,2020
"2936","PARANÁ",4110607,"Iporã - PR",13925.44407,2020
"2937","PARANÁ",4110656,"Iracema do Oeste - PR",2403.283805,2020
"2938","PARANÁ",4110706,"Irati - PR",60622.66718,2020
"2939","PARANÁ",4110805,"Iretama - PR",10024.94354,2020
"2940","PARANÁ",4110904,"Itaguajé - PR",4570.10557,2020
"2941","PARANÁ",4110953,"Itaipulândia - PR",10991.84456,2020
"2942","PARANÁ",4111001,"Itambaracá - PR",6578.45321,2020
"2943","PARANÁ",4111100,"Itambé - PR",6145.61291,2020
"2944","PARANÁ",4111209,"Itapejara d'Oeste - PR",11737.99562,2020
"2945","PARANÁ",4111258,"Itaperuçu - PR",29445.573,2020
"2946","PARANÁ",4111308,"Itaúna do Sul - PR",3276.287818,2020
"2947","PARANÁ",4111407,"Ivaí - PR",13967.45754,2020
"2948","PARANÁ",4111506,"Ivaiporã - PR",31523.53993,2020
"2949","PARANÁ",4111555,"Ivaté - PR",8124.61354,2020
"2950","PARANÁ",4111605,"Ivatuba - PR",3147.360944,2020
"2951","PARANÁ",4111704,"Jaboti - PR",5073.16664,2020
"2952","PARANÁ",4111803,"Jacarezinho - PR",39107.10787,2020
"2953","PARANÁ",4111902,"Jaguapitã - PR",13506.57826,2020
"2954","PARANÁ",4112009,"Jaguariaíva - PR",35187.85779,2020
"2955","PARANÁ",4112108,"Jandaia do Sul - PR",20702.12443,2020
"2956","PARANÁ",4112207,"Janiópolis - PR",5662.53757,2020
"2957","PARANÁ",4112306,"Japira - PR",4955.24333,2020
"2958","PARANÁ",4112405,"Japurá - PR",9127.1556,2020
"2959","PARANÁ",4112504,"Jardim Alegre - PR",11284.22382,2020
"2960","PARANÁ",4112603,"Jardim Olinda - PR",1411.959666,2020
"2961","PARANÁ",4112702,"Jataizinho - PR",12515.60375,2020
"2962","PARANÁ",4112751,"Jesuítas - PR",8444.26684,2020
"2963","PARANÁ",4112801,"Joaquim Távora - PR",11970.25085,2020
"2964","PARANÁ",4112900,"Jundiaí do Sul - PR",3311.344745,2020
"2965","PARANÁ",4112959,"Juranda - PR",7202.51679,2020
"2966","PARANÁ",4113007,"Jussara - PR",6919.46909,2020
"2967","PARANÁ",4113106,"Kaloré - PR",4165.43263,2020
"2968","PARANÁ",4113205,"Lapa - PR",48205.95349,2020
"2969","PARANÁ",4113254,"Laranjal - PR",6021.866335,2020
"2970","PARANÁ",4113304,"Laranjeiras do Sul - PR",31603.06558,2020
"2971","PARANÁ",4113403,"Leópolis - PR",4010.20179,2020
"2972","PARANÁ",4113429,"Lidianópolis - PR",3557.89902,2020
"2973","PARANÁ",4113452,"Lindoeste - PR",4819.860642,2020
"2974","PARANÁ",4113502,"Loanda - PR",23067.39247,2020
"2975","PARANÁ",4113601,"Lobato - PR",4651.921955,2020
"2976","PARANÁ",4113700,"Londrina - PR",574366.2418,2020
"2977","PARANÁ",4113734,"Luiziana - PR",7328.6382,2020
"2978","PARANÁ",4113759,"Lunardelli - PR",4855.47059,2020
"2979","PARANÁ",4113809,"Lupionópolis - PR",4778.47662,2020
"2980","PARANÁ",4113908,"Mallet - PR",13476.44386,2020
"2981","PARANÁ",4114005,"Mamborê - PR",13240.26157,2020
"2982","PARANÁ",4114104,"Mandaguaçu - PR",22752.17888,2020
"2983","PARANÁ",4114203,"Mandaguari - PR",33780.30184,2020
"2984","PARANÁ",4114302,"Mandirituba - PR",27307.59972,2020
"2985","PARANÁ",4114351,"Manfrinópolis - PR",2854.657497,2020
"2986","PARANÁ",4114401,"Mangueirinha - PR",16817.14638,2020
"2987","PARANÁ",4114500,"Manoel Ribas - PR",13577.45477,2020
"2988","PARANÁ",4114609,"Marechal Cândido Rondon - PR",52992.7791,2020
"2989","PARANÁ",4114708,"Maria Helena - PR",5704.79281,2020
"2990","PARANÁ",4114807,"Marialva - PR",35307.7816,2020
"2991","PARANÁ",4114906,"Marilândia do Sul - PR",8826.46225,2020
"2992","PARANÁ",4115002,"Marilena - PR",6946.67863,2020
"2993","PARANÁ",4115101,"Mariluz - PR",10266.56497,2020
"2994","PARANÁ",4115200,"Maringá - PR",441327.9943,2020
"2995","PARANÁ",4115309,"Mariópolis - PR",6522.485185,2020
"2996","PARANÁ",4115358,"Maripá - PR",5537.03243,2020
